"","id","name","tweet","sent"
"8998",9153,"juliakopylowa","RT @obnuli: будущий год - год лошади.
поэтому ржем и пашем!)","1"
"8999",9154,"KsuMayer","@LinaGrigoryeva не буду краситься))) Просто ностольгияя)) А то ещё документы потом буду забирать)))","1"
"9000",9155,"AlinaPayne11","RT @Kuzya_Aa: ЛЕНТА,КТО ХОЧЕТ ПОПАСТЬ В БАНКУ?КАЖДЫЙ ПОНЕДЕЛЬНИК ВЫТЯГИВАЮ И ПИШУ МИЛОСТИ ТОМУ ЧЕЙ НИК ПОПАДЕТСЯ:D
На Новый Год поздравляю …","1"
"9001",9156,"UllyDolly","@gahyryxivaf    Привет;) Ну так как, будем дружить твиттерами? ;)) Станет скучно - пиши. Я здесь постоянно бываю)","1"
"9002",9157,"GarciaBischop","RT @KolesnikovRu: Приму в дар рабочую швейную машинку))","1"
"9003",9158,"izrigi","а как же сервис? ))) RT @Al_mars: Наверное только в Белоруссии чай может стоить 30 000 за кружку кипятка и пакетик","1"
"9004",9159,"miracle_musical","RT @__unholy__: @miracle_musical взаимно :з
мне 14лет,а тебе сколько?:)","1"
"9005",9160,"MSalomatova","@chernigowskiy_n не знаю еще, с папой на снегоходе)","1"
"9006",9161,"1D_Tkachenko_69","RT @Kuzya_Aa: ЛЕНТА ГОУ КО МНЕ В БАНКУ 
#RT
Тем кто уже ретвитил могут не ретвитить:)","1"
"9007",9162,"LoveSchummi","Красавец! Зимний львеночек :) http://t.co/4cXERiNPuZ","1"
"9008",9163,"Sanya_petren","@popsa_good забавно) ты в качалку тоже пойдешь. Борис про тебя спрашивал))","1"
"9009",9164,"vyvosilijys","Заметил, что на большинство сообщений отвечаю ""ыыы"", "":)"", ""оу"", ""пиздец"". Даже не знаю, хорошо это или плохо...","1"
"9010",9165,"AcklesJennny","@lol_bitch_lol муррр, маму надо слушать. ну тут я бы послушал))","1"
"9011",9166,"avoron88","Был бы пилотом через 2 года ушел бы на пенсию... #старостьнерадость ))","1"
"9012",9167,"grustniy_kot","А было ведь и такое высказывание в Украине:спасибо жителям Донбасса за президента""ананаса"")","1"
"9013",9168,"LeverittE","я не умею готовить, один раз ходил в клуб...ну как сказать. корейская вечеринка тип была :DD","1"
"9014",9169,"BELIEVE_TOUR_CR","RT @meow_naila: А мне ирландца в трусах на новый год,только именно его пожалуйста Дедушка Мороз :) http://t.co/zXpAYyYC5i","1"
"9015",9170,"fedotova118","@e_c_STA_s_Y не будь твк наивна,что шьют не китайцы:D сжимай!","1"
"9016",9171,"ZaProtiv","@PZarova @iGNabi ну, он наверно подумал, что нужно обладать полной картиной)","1"
"9017",9172,"GoedeMagadhi","Офигенный день!
день позитива)
бегал как идиот целый день!
танцы офигенны, хоть я и ракал но мне очень понравилось!","1"
"9018",9173,"khazeeva","Но я даже нахожу в себе силы открыть заспанные глаза и пожелать ей хорошего учебного дня :)","1"
"9019",9174,"lobotomy_to_all","@crazzy_fox кондуктором тоже тяжело. Нужно много писать и быстро реагировать. Она не справится х)","1"
"9020",9175,"icahixoxa","как ни банально звучит, но всех милых дам с 8м марта%)","1"
"9021",9176,"Remus939","кажись Сиплого припахали:-) он так разговаривает будто с Гелием в лёгких:-)","1"
"9022",9177,"suxyqebacife","А ТЫ сделал подарок президенту, оплатив его аккаунт в ЖЖ? :D","1"
"9023",9178,"jugylipeneqy","RT @zywahaxowebe: Какой чудесный дождь в эту дивную ночь... :)","1"
"9024",9179,"bozateci","с удивлением обнаружил плагин кросспостинга из wordpress в juick. мелочь, а как приятно :)","1"
"9025",9180,"Kuzya_Aa","Карощ.Набор в банку будет сутки.Завтра утром запишу всех, а уже в понедельник буду писать милости:*","1"
"9026",9181,"Susha_Musha","@kent_avr вижел жеребьевку???)) пока нам везет)) хотя ЧМ это смотреть на красивый футбол)","1"
"9027",9182,"Brodyaga_85","RT @vsevolodhvan: Кто не видел: так будут одеты наши олимпийцы в Сочи:) - http://t.co/aM4cVLO8EB с помощью @vestisporta","1"
"9028",9183,"Muhtar05","@PZarova иди поспи тогда ))))) спокойного дня тебе )) поддайся искушению сна ))) нет не трещит...я же привыкший ...","1"
"9029",9184,"wemerexexaga","Спасибо за массовый спам. :) Как ни странно, помогло, теперь меня тот человек видит в онлайне и мы даже можем общаться.","1"
"9030",9185,"anutkosun","RT @Eurus_: На улице красотища! Предновогоднее настроение) впервые за несколько лет *-* #snow #winter #dec… http://t.co/IsNfdmMoIt","1"
"9031",9186,"SnezhArt","@lia_snow @23_ryu я нго не ненавижу. ненавидить чужого человека вообще как-то странно. )) просто он мне фиолетов х))","1"
"9032",9187,"grustniy_kot","RT @n_barmaleykina: @grustniy_kot Ааа, шабес-гой! По субботам работает:))","1"
"9033",9188,"LouisaAtabaeva","@mirzashakhrukh ""Она была  не похожа на тех однорогих лошадей,которых люди рисуют в книжках и называют единорогами.""))обожаю их с детства)","1"
"9034",9189,"Stanislav9000","RT @MrTarshikov: Свет в холодильнике, ураааа!!!!!))) Наконецто!)))","1"
"9035",9190,"elenacalinina","С утра математика,потом гимнастика и баскетбол,ОТЛИЧНЫЕ ВЫХОДНЫЕ!!!!:D","1"
"9036",9191,"AligasanovaK","Исчеркать все на листке, в поисках идеального варианта-вот она,Алигасанова на экзамене)","1"
"9037",9192,"Igor_Gladkov","@mmitrich @Gradowww @andfrman @yu_shcherbakov Можно в машине держать вместо бейсбольной биты.))","1"
"9038",9193,"shlakchik","смотрю на свои прошлогодние фотографии и думаю,что наверно мне надо все-таки выстричь челку))","1"
"9039",9194,"mex_rus","@Serbinaaaaa с днём рождения, Карин :3 всего тебе самого-самого лучшего)","1"
"9040",9195,"EGalimullina","Здравствуй субботний офис) как ни странно я проснулась свеженькой после 5-ти часов сна. Доброе утро всем!","1"
"9041",9196,"_sokolyunya","@PetrovaYl Раньше норма была :D Я рада, что ты изменилась в плане учёбы!)","1"
"9042",9197,"the_pear_Ange","RT @STONED_PONY: - Что это за клей, который держит вас вместе, ребят?
- Сперма.
---------------------
Грины отличились, как всегда :D http:…","1"
"9043",9198,"OstapchukAnya","время двенадцати нету, а я уже дома:)
всегда бы так учились!","1"
"9044",9199,"katenka1993","У меня сегодня День Ангела) Всех Катюш с праздником! #ДеньАнгела #Катенька #Екатерина #Катюша http://t.co/RPBoLfqyjE","1"
"9045",9200,"grustniy_kot","@n_barmaleykina я ищ и по воскресеньям херачу-деньги очень нужны)))","1"
"9046",9201,"winteat","@NeSezon  Доброе утро, Женичка)@irina_int @akutata11 @pravodumru @ydubos @tat881 @poruchik28 @viaxpro @nikalies - мои родные, любимые:-)!","1"
"9047",9202,"emelya0987","@Marfyysha Та я с ночи!!! поспал чуть..))) сейчас посижу и снова придавлю диван )))) а ты? как отпраздновала уже?","1"
"9048",9203,"slammy_rus","Блины с джемом - наверное лучший завтрак в самолете экономом :) привет, Зальцбург :) http://t.co/v5vIOjOaof","1"
"9049",9204,"xondkaryan","Много планов на сегодня / но надеюсь, что все получится)","1"
"9050",9205,"Milena_1409","Сейчас поставлю на планшет блокировку ""Распознание лица"" :D","1"
"9051",9206,"TakayaHuetaRu","RT @JantelRisha: Ах, какая нежная хуета подснежная! :D ","1"
"9052",9207,"MRibakoff","Утро началось хорошо.. Шоколадка прибавила настроения :)","1"
"9053",9208,"vanya_denisenko","Сегодня суббота,я должен спать.Но нет же мы ебанутые идем ебашить в хоккей)","1"
"9054",9209,"jawiwoqe","Окончен трудный день,
Мы пережили это!
И в Твиттере встречаем
Первый вторник лета! :)))
#RT #Twitter #Tuesday #Summer","1"
"9055",9210,"moskvoburovo","@Moscow_ER В Киеве похищен сын бывшего депутата и избит сын посла Казахстана:http://t.co/Wc339j7svW #novosti""ну а что они не люди что ли)))","1"
"9056",9211,"__unholy__","@miracle_musical погоди,так ты 9 класс или 8?:) 1 февраля,мне еще не очень долго ждать,а тебе?:з","1"
"9057",9212,"Matveeva3Dasha","RT @AlinkaKretova: Новый год с Дашкой и большой компашкой)","1"
"9058",9213,"vladossusu","RT @only4udetk: Тема с хэштегом начала развиваться с такой скоростью! Вот за что я люблю свой вуз) #юургу70","1"
"9059",9214,"lococahyxezy","Как хорошо что мне не надо в школу, причем уже давно не надо :-D","1"
"9060",9215,"MsSharry1","@_alenka1d_ ахахах надеюсь. не про меня сеё высказывание)","1"
"9061",9216,"osovserney","http://t.co/ASZD8PTY5K - -Дорогая,ну что ты так переживаешь из-за этих пустяков?! -Я просто хочу,что бы у этих постяков был отец!:D ","1"
"9062",9217,"avp241","Побегаю с канистрой)))) спортом по занимаюсь! #спорт","1"
"9063",9219,"pyvusoq","Но первый раз в жизни я вижу, как игрок сшибает своего оппонента одним ударом. /)__) #follow","1"
"9064",9220,"lavrovairina7","@LinaGalkinaa поздравляю замечательную девочку)))Ты просто космос)))Удачи по жизни и взаимной любви тебе))","1"
"9065",9221,"Snupt","@InterestMan спасибо. Тебе же там недалеко в принципе :)","1"
"9066",9222,"fyzimapeleme","Ну с такими бюджетом там такая тех команда, что неудивильна их скоросная реакция)","1"
"9067",9223,"lafujadaqajy","RT @dyfahivebok: Ну что, как вам новая Опера? По мне — отличненько. :)","1"
"9068",9224,"kehazalaso","http://t.co/mnExD6aKSC - а у меня подушка, простыни и вся моя постель пахнет тобой)))) люблю тебя, мой родной мальчик=*** ","1"
"9069",9225,"AchiramL","http://t.co/6mSgQNjUPM - Дуров, устрой нам падлу: открой мнения вконтакте! Тогда, наверное, пол России пересрется.) ","1"
"9070",9226,"Wish_of_Night","@artyomka_ss бро, посмотрела наргиз в нирване, ее не выгнали за это?) лучше б реально гуано эйпс, по голосу лучше) или менсона вообще","1"
"9071",9227,"kostigoff","RT @AlexNovikov71: @Dimster1972 @kostigoff @polit_sru Беги,Димка,беги! :-)","1"
"9072",9228,"peninexoqm","О как легко прогулы планировать и учитывать в google календарь :)","1"
"9073",9229,"slammy_rus","А в Москве снег был :) тут пока нет :) http://t.co/HMTp1Vdxci","1"
"9074",9230,"IgorKot18","@xWelloWx я заблуждался, когда посылал бел.яз и бжд
;)","1"
"9075",9231,"MaRy_483","@_le_amethyst_ Ахахах :D уже прорвались, на сегодня мучения окончены :D","1"
"9076",9232,"alimansarov","RT @elvrett: Апокалиптические утро) даже дома кланяются)) http://t.co/YUW2h0IGVF","1"
"9077",9233,"veltesyonok","Надоело слышать  от людей,какая жизнь Хреновая.надоело подставлять плечо...я не желетка. .Жизнь прекрасна...Живем и кайфуем....)","1"
"9078",9234,"baklanov1991","@maxim_spitsyn с Бельгией пиздец как трудно будет,мне кажется будет тяжко но пройдем)","1"
"9079",9235,"Raukash","Ербол Серыкбай кобалжу устынде жур, кофе брейкке катыспай))Саттилык Ербол# Aif13","1"
"9080",9236,"ramin4ig","По лайкам в Insta видно, как люди начинали вчера лайкать фотки и силы покидали их ))) и только некоторые залайкали всё ","1"
"9081",9237,"Nassska","@rdzviper ну почему же. Да не ночь, а утро:-) Сайт сейчас работает. Как раз смотрим. Час до конца.:-)","1"
"9082",9238,"RunBarry","@AsyaBieber001 расскажешь мне все, я хочу знать с кем дружу :D","1"
"9083",9239,"Zhamalova_N","RT @ArmanKarabay: “@Bazhkenova: Бергея Рыскалиева подозревают в пособничестве терроризму...” Ну наконец)) и в наклоне Пизанской башни запиш…","1"
"9084",9240,"Elena_Dzegan","@IonaOsharova в общем, хватит мучать людей ) больше ни-ни :D","1"
"9085",9241,"88Katerina88888","а вчера вечером была в ресторане на дне рождения друга)хорошо, что там был танцпол, поэтому большую часть времени я протанцевала там)))","1"
"9086",9242,"Niall_Nial11","Катька сучка все ноги мне отдавила :D хотя она худая","1"
"9087",9243,"iam_invis","RT @heyfimka: @iam_invis с днем рождения!) любви, счастья, удачи :)","1"
"9088",9244,"kinder_s_","Приехали в Москву с родителями) Кажется сегодня я буду летать в аэротрубе :О","1"
"9089",9245,"Abramencko","Сегодня к ромику сомику, потом еще к паке надеюсь заехать) все обещает быть интересным))","1"
"9090",9246,"Yana19991204","Пришла со школы, кашляю горло немного болит. не приятное ощущение.
С Наташей убежали успели после уроков т.к мальчики атаку устроили)......","1"
"9091",9247,"NagimaSaS","RT @KaDumanKz: Зима в Алматы и Астане))) #humor http://t.co/ByzaNluU7O","1"
"9092",9248,"dyrnya156","уехала отдыхать,вернусь не скоро и надеюсь довольная)P. S.ну теперь пускай звонит,хоть зазвонится!!!","1"
"9093",9249,"Katruna_Dream","Время закупки подарочков:) кое-что уже прекупила:-)","1"
"9094",9250,"latsipu1975","дом,друзья,любовь-три главных слова в моей жизни,я за все это стою горою,даже если нет причины...кул песня,русский рэп...еее)","1"
"9095",9251,"LizMaxxx","@Kastys_coral воу, как круто. Что бы это значило ) Хотя про ругались, это верно.","1"
"9096",9252,"11DoctorAreCool","RT @__unholy__: @11doctorarecool и мне:з а я из Украины,западенка:)сколько тебе лет?))","1"
"9097",9253,"Lena_Yourova","вообще, я думала, что буду чувствовать себя хуже) но я легла спать в 5 утра и прспала 4 часа) так что сегодня все круто)","1"
"9098",9254,"Pinguinyashka","RT @smirnov_anna: на евромайдане очень теплая и хорошая атмосфера,это как наркотик,хочется туда возвращаться снова и снова) ","1"
"9099",9255,"zemuvibixery","УРААА!!! Сейчас перезвонили на мобильный и сказали, что пришло уведомление о посылке из Москвы. Она пришла, я ликую!:-)))","1"
"9100",9256,"i4everi","С Добрым утром, твиттеряне!)))
Давно этого не писала))))
Снег-белый, воздух-морозный, дома-тепло и уютно !!! Прелесть, а не утро!!!!","1"
"9101",9257,"ArinkaPechenka","RT @KseniKondratyuk: У меня сегодня очень хорошее утро)","1"
"9102",9258,"melkiyduck","@Alena_Kobezeva хахаха а он всю ночь со мной спал даже с кровати не уходил!)","1"
"9103",9259,"buwohiteral","Гы! Получил минус за то, что послал очередного второтега читать бумажную инструкцию на телефон. %)","1"
"9104",9260,"in_yoo_98","Хах , не еду на учёбу :) 
Позвонила бабулечке , едем в центр ","1"
"9105",9261,"winteat","@Alex_ya13 @ukrainianlife @ioshig @chernyj1974 @krykbryk @54_zah Доброе утро, всем друзьям! Классных выходных)удачи)успеха:-)!","1"
"9106",9262,"gukefutewap","RT @tawarobenyho: хаха :)   -cut- Единственное: я сам на яве не пишу, однако ж с каждым новым приложением на яве, которое я вижу, у меня ус","1"
"9107",9263,"Lelya_Pinochet","сегодня сама починила сломанный интернет кабель...теперь думаю-нужен ли мне вообще мужик в доме?!))","1"
"9108",9264,"PZefirka12","@taniaisaeva3 давай скорее)И не забудь про договор спросить","1"
"9109",9265,"Jelenatorrrr","RT @1Dloversvetka: @Jelenatorrrr огааааа
сходка ужи была?)","1"
"9110",9266,"DiDusaeva","Новый год в биологии*_* с #krfolcs радовались как дети:) http://t.co/VKRU8dn5TU","1"
"9111",9267,"Baroves","Подписал вчера кило макулатуры, в поезде только почитал, где расписывался)","1"
"9112",9268,"utka891","@ErshowaMiss. Я бы не стала этому верить. С моими-то снами. :D","1"
"9113",9269,"rainindec","@danilevs эхехе...познакомлюсь с тестем твоим, поеду на рыбалку и сдам))))","1"
"9114",9270,"Gelya_omg","@persabett норм :D
На олимпиаде по математике сижу;D
А ты как? С;","1"
"9115",9271,"mark_klimov","Поехали в Пермь на обследование. Ничего не изменилось.
Потом поедем шапку покупать :)))","1"
"9116",9272,"LavoAngelina","@Alexey29_rus А вот и зря. Попробуй. Я вот например пробовала с девочкой, чтобы понять лесбиянка я или нет )))","1"
"9117",9273,"b_chernyshov","@SalovDmitriy не, @MD_Prokhorov не пойдет! 1.Не успеет переоформить; 2.Не барское дело! он даже на выборы мэра не пошел, а тут #МГД...)","1"
"9118",9274,"navsegda_yunost","@tokapb А как же музкомедия? :) http://t.co/TEtPdgSXIy","1"
"9119",9275,"_PolyakovaVika_","У Вики крутая мама,мы с Мариной пришли она нам бутеры сделала:)","1"
"9120",9276,"NastyaWeinstein","@serega6stars что натворил?:D бабу-то нашел какую-нибудт?:D","1"
"9121",9277,"SergPavelev","Задание на день ) #работа #в #лес #не #убежит #:) http://t.co/ti2Qz1mfWO","1"
"9122",9278,"winteat","@YDubos Доброе утро, Яков)@akutata11 @pravodumru @volodya_kharkov @nikalies @nesezon @tat881 @viaxpro @irina_int -бодренького настроения:-)!","1"
"9123",9279,"ShvalevIvan","Пора бы уже сделать карту и начать покупать игры в AppStore :D","1"
"9124",9280,"MadlenPR","RT @N_Larionova: Дали премию за спартакиаду))) http://t.co/jyk2MGCzj1","1"
"9125",9281,"qunysyxif","Но записи, внесенные в блокнот в трезвом уме, совсем другое дело. B-) #FF","1"
"9126",9282,"mafutkal","@d00ker @InPearly тебе никуда не надо было) а мне в аэропорт)","1"
"9127",9283,"kubyheluop","RT @cydaxypa: Удалила бомбус и поставила снова. Я собой горжусь! :)","1"
"9128",9284,"solar_rita","Мечты сбываются:) Катя-представитель газпрома:) http://t.co/wbOE6h2LzP","1"
"9129",9285,"VladaKhamova","RT @SugarVodonaeva: Обычное дело, да девочки? )) http://t.co/EL8Pyuh1nD","1"
"9130",9286,"AcornDianaAcorn","Я проебу вам все мозги, но потом представьте, вы будете отличниками по русскому:D","1"
"9131",9288,"tata_beatles","@La_Mozartienne вы только сейчас разобрались с этой херней? х)","1"
"9132",9289,"Leonenko7Natali","@ElizaVeta_1104 нихуя подобного:D
это вкладка была еще в другом браузере открыта:D","1"
"9133",9290,"_SonyaHom","ну как-то так:) — Ну вот:) теперь легче отвечать на вопросы http://t.co/2YIA2ijwC2","1"
"9134",9291,"ohevofonp","8 марта это день когда можно ничего не делать и никто тебе ничего не скажет! :-D","1"
"9135",9292,"lusowojy","Лучше тебе побыстрее разделаться с виски, что я дала тебе. :*) #TeamFollowBack","1"
"9136",9293,"miracle_musical","RT @__unholy__: @miracle_musical хих..ну да,я жи западеночкаа:з а ты откуда?:)","1"
"9137",9294,"ChernyevaV","@monax_tlt @Safroshaaa_777 скоро;)
Давайте вставайте))","1"
"9138",9295,"Kepochka","RT @wylsacom: Слишком много ошибок в ""завидую"". :)
RT @zaharikov67: @wylsacom эх, бедные пользователи оси седьмой, как я вам сочувствую. P.…","1"
"9139",9296,"Rapunzel__Dream","Мерида убежала пораньше, разбудила, да еще и убирать все осталось! Рыжая бестыжая :)","1"
"9140",9297,"Abyssal_Blade","RT @alessen_sun: @Abyssal_Blade могу только посочувствовать)
беги без оглядки,пока можешь хд","1"
"9141",9298,"igytemere","Есть пиццу с зубочисток в гостинице - это нормально, но в ресторане ты должен пользоваться вилкой. Э:-)","1"
"9142",9299,"vubijuqojof","тьфуты! Включила последний радиот послушать. И там санитарные врачи!! %)","1"
"9143",9300,"blackbeepikki","RT @egoist14D: декабрь....наконец-то на улице минусовая температура:D хочу пойти погулять, но не с кем =_= http://t.co/nwxo0Wqih2","1"
"9144",9301,"Vitaminsamara","@torshin_ru Доброе утро! Украина, правда в ТС собралась? :)","1"
"9145",9302,"kz_pub","Спать с любимым в обнимку и увидеть его же во сне-прекрасно^_^это прямо двойное счастье","1"
"9146",9303,"_Nastya_Lazar_","RT @olyallg: только Настя могла сказать ""Джин Сныклз"" вместо ""Дженсен Эклз""))","1"
"9147",9304,"LavoAngelina","@Nickost777 Думаю это индивидуально для каждого организма. Я без мяса не могу )))","1"
"9148",9305,"Jelenatorrrr","RT @1Dloversvetka: @Jelenatorrrr офигенно
мне кажется что даже в нашей Москве меньше твиттерских, чем в Саротове )","1"
"9149",9306,"Allyuvii","@simonoff_112 @NiNochka_V хахаха:)) все, я вроде выспался и подобрел))","1"
"9150",9307,"Seleznev_dim","сдохнуть от скуки можно, кажется, это первые выходные дома.
хотя, еще не вечер :)","1"
"9151",9308,"Samy_Air","RT @Alina_Leopard: С хеппиком шикарную @Samy_Air !!!Светлых чувств,успеха по жизни и море радости желаю тебе, шикарный Маккачен!:*** http:/…","1"
"9152",9309,"n_beauty_d","да да почти вышла, скоро буду, ждите.
ахах пиздешь:)","1"
"9153",9310,"I_am_BETEP","......я позвонил однокласснице Вике Васильевой и сказал что у меня болит горло и голова! И по этому я не приду в школу! :D","1"
"9154",9311,"zoozashitansk","С понедельника пойдет дополнительный тираж в 40 тыс.экземпляров по маршрутам №1239, 1260 и 1197! Спасибо) http://t.co/oLkcZx1SzQ","1"
"9155",9312,"xupyzudamide","Был на Лёве. Об меня убился насмерть вражеский Т-50. :)","1"
"9156",9313,"ShohsikA","RT @kamusik_h: хочу чтобы в эту зиму у каждого сбылась мечта, нашлась  вторая половинка,каждый будет счастлив.))","1"
"9157",9314,"EnesZor1","Дорогие друзья! Большое спасибо за поздравления! Очень приятно! Я вас всех очень люблю! Извините, что сразу не ответил. Был без интернета)))","1"
"9158",9315,"LizMaxxx","Доброе утро! Кстати вот вставать в 9 нааамного круче, чем в 6 ) Даже в каком то смысле высыпаешься )","1"
"9159",9316,"Leitery","@arxangela91 и тебе  и тебе:* хорошего дня http://t.co/B2lqV5YF7X","1"
"9160",9317,"white_nigra","@zakVolz так на рабочем столе торчал, да я и зашел;)","1"
"9161",9318,"botyaSilver","Наткнулась на нечто в шапках) день мойки машины @set31011990 angelaginiyat @nelli_lline вы… http://t.co/MWtCh4refH","1"
"9162",9319,"The_jensenn","я в шоке от происходящего, с  семи утра уже куча предложений )","1"
"9163",9320,"JuliGord","Доброе утро!) Всем хороших выходных в кругу близких!)...хочу домой! http://t.co/CO37Bcf6Wl","1"
"9164",9321,"MalamanovaKs","@AleksVavilin я вспомнила Лену и Сему Белогуровых :-D","1"
"9165",9322,"ar_bleiz","Прекрасного принца Тома на прекрасном белом коне для @Alicia_Leskova :) http://t.co/StHVUgIQ7J","1"
"9166",9323,"FaithNaim","@VadimKovalev бесподобен. Ещё чуть-чуть и соберутся все гости) http://t.co/uI3Afet2V9","1"
"9167",9324,"sdryabin","Наткнулся на ""Умка ищет друга""... ностальгирую ) Все таки советские мультики можно смотреть в любом возрасте!)","1"
"9168",9325,"Julia_Zolla","По дороге на учебу заметила на штанине следы #птптд , ладно хоть в туалет радугой не хожу))))… http://t.co/DXDBbFM8oy","1"
"9169",9326,"kakafufok","Ребята снова порадовали! Их новая разработка usb донгле с компов внутри... ничего нового :) вот только они сделали его за","1"
"9170",9327,"koguvumovuwu","о, пацаны уже вспомнили про нищебродов и завистников :)","1"
"9171",9328,"MaloWatt","@DrDave_one от 300 рублей, но оно того определённо стоило :) Афиширую: следующие её концерты ожидаются после НГ, причём, серия разных, 3 дня","1"
"9172",9329,"SoboL_Noobz","@Genry_Barmakov @SuxanovANdrew ну хз. Надеемся на лучшее. Не так давно же попали в 1/2 =)","1"
"9173",9330,"_TPYCbI_","@absolute_holy тоже прикольно , а я бы тут де залез на него и гладил его рог :D","1"
"9174",9331,"Taya_Abashina","Наш бред с суроминой спалила марина петровна. Больше бумажки в литре не храним) http://t.co/Y5SjcN4FDk","1"
"9175",9332,"NRomina1","RT @kto_to__tam: @NRomina1 жаль не в Питере;)
Удачи вам:*","1"
"9176",9333,"zoryravukyzo","RT @hikimosygova: ""и ночью мы втраеем астанемсяаа, а утрам навсегда расстанемсяаа"", старые песни на новый лад)","1"
"9177",9334,"vatankaPsyfan","День ""Примите по факту"" и не важно, что..продолжается %)","1"
"9178",9335,"mashabelovaaa","Я  влюбляюсь в человека именно из-за  / хорошего чувство юмора, искренности и  / заботы. Внешность мне особо не важна!:*♥","1"
"9179",9336,"miracle_musical","RT @__unholy__: @miracle_musical хих и я 9:) я рад,а ты после 9 со школи идешь или в 11?)","1"
"9180",9337,"sharshinspi1549","А когда мои подруги перестанут спрашивать у меня кто мне нравится?.. .. Сп уже больше месяца стоит!) #статусы #ДавайФолловьМеня","1"
"9181",9338,"Anton__ina","Сегодня поняла, что всёёё. конец. прошла любовь, завяли помидоры. ты мне не нужен большееее :) Добби свободен, аааалилуя))))))))))))","1"
"9182",9339,"music__maze","Написал композицию на пианино, аж самому понравилось, хах. Буду продолжать в том же духе:D","1"
"9183",9340,"qyvetoxi","Кто встает с хорошим настроением,у того все получается:) я уверена,что все получится:)","1"
"9184",9341,"basile88","@greeneyesackles Привет, Блейни :3 Я его потом прочитаю, как с репетитора приду)","1"
"9185",9342,"izizi_azaza","RT @belka_na_marse: @VikkiKocks Ахаха
А вдруг это были они О_О
Азаза я бы хотела ;)","1"
"9186",9343,"265polina","@Meeelres Это я фигово объяснил) Знаешь были правила,что при голосование нельзя писать знаки и заглавные буквы.Я про это говорил.","1"
"9187",9344,"CatFairuza","@kosmtanya 
Любимая наша Танечка:*
Напиши нам в ВК в группе,мы тебя так ждем,любимая наша,родная!!:*****","1"
"9188",9345,"uwukinuxxa","RT @wufocovogn: Люблю точки доступа с именем dlink 8)","1"
"9189",9346,"petruha96","Может еще школу колючей проволокой обтянуть и войска вызвать:DD","1"
"9190",9347,"Nataly_Guba","""@rianru: Стивен Кинг теперь тоже с нами @StephenKing: My first tweet. No longer a virgin. Be gentle!"" Боюсь начинать его читать:)","1"
"9191",9348,"bydowoluzimo","RT @bacegomanuda: Взять мандарин или апельсин, утыкать его гвоздичками, подвесить на шторку — выходить новогодняя аромолампа :)","1"
"9192",9349,"yprt_karina","RT @justinbiertere: @yprt_karina азвза  ты классный:)","1"
"9193",9350,"AlekSandra98M","Желаю всем  провести так зиму:) http://t.co/LDBBDr6u4A","1"
"9194",9351,"ifesodes","RT @ynynuwifyc: Ништяк, сегодня обещают шторм и грозу! Весёлая погода!))","1"
"9195",9352,"MissEyfelv","RT @_KOT_HA_MAPCE: Кажется,кто-то упоролся :D http://t.co/QopTCQwKD5","1"
"9196",9353,"kivicakicir","подними это до топа :) сиё должен услышать каждый жуйковод :)","1"
"9197",9354,"meow_myyr","RT @_kristinssn_: @meow_myyr а не чего закрывать его!как я буду RT твои записи то?! ахахах)","1"
"9198",9355,"achebotarenko","@stpona вообщем из-за ужасного сигнала вайфая фотку кинуть не получается,поэтому лови воображаемую пятюню:)","1"
"9199",9356,"ivAn_iv37450938","Belgium,algeria,korea republik.самая слабая группа.россия всеровно не пройдет)","1"
"9200",9357,"93Lubimka","Доброе утро) уже еду на учебу и немного опаздываю...","1"
"9201",9358,"olya_andre_evna","@Saxaroza91 Саня,ты такого видела где-нибудь или тебе приснилось это?:D","1"
"9202",9359,"LavoAngelina","@Nickost777 Съела 2 ложки и организм сказал стопЭ! Гранат подавай! А организм надо любить и слушаться ))))","1"
"9203",9360,"nikki_arrrrrrr","АХАХАХАХАХАХАХАХАХА как точно подмечено :D http://t.co/utIxGzR95o","1"
"9204",9361,"me_under_God","@zubastinka @fflaunt а в Сингапуре есть ))) и бассейн тоже)","1"
"9205",9362,"facipazuquc","Математические утверждения бывают двух типов: 1) те, которыми легко пользоваться, не зная их доказательства, и 2) все ост","1"
"9206",9363,"MariCrowt","RT @_lol_kiss: Ахахаха тонель :D http://t.co/n4zwIRdnx5","1"
"9207",9364,"irinagls","@LadyNelStevens и гололеда нет, и совсем не холодно)))","1"
"9208",9365,"AVellker","Вы школу шкассом прогуливаети? — АХАХААХ конечно:D
мы очень дружный класс http://t.co/PwrRufyg76","1"
"9209",9366,"RusveloTeam","@MorientasPerm Да, безусловно, в планах этого сезона - создание такого магазина. Тем более, форма стала еще красивее ,)","1"
"9210",9367,"valera_kondrat","@Sneg_Man ничего страшного,  тех, кто выкупает движ, тоже более чем достаточно;-)","1"
"9211",9368,"LisNastusha","Надо быстро позавтракать,одеться,собрать вещи и ехать!!)))","1"
"9212",9369,"Basynkaa","я уже была готова к худшему, а доехала всего за полчаса, успех)","1"
"9213",9370,"PrincessPupyrk","RT @BIEPCAK: @PrincessPupyrk практически всё угадал, кроме цвета глаз и волос :-)","1"
"9214",9371,"LeylaBatova","@AizaDolmatova ты сегодня будешь на открытии нового магазина #chic?)","1"
"9215",9372,"Weasley31","@mudak1999 *я как-то полюбила субботу :D пропустила, сори","1"
